Report generated on: 03-22-2023 15:00:55
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"INTL.117-12-CAF-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-CAF-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0003","0.0004","0.0004","0.0004","0.0004","0.0004","0.0004","0","0","0","0"
"INTL.37-12-CAF-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-CAF-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.82-12-CAF-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Chad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Generation (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.27-12-TCD-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-TCD-BKWH.A","        Fossil fuels (billion kWh)","0.044","0.048","0.049","0.048","0.049","0.051","0.065","0.079","0.076","0.077","0.085","0.082","0.079","0.081","0.08","0.084","0.085","0.085","0.086","0.086","0.086","0.094","0.101","0.108","0.115","0.121","0.122","0.121","0.141","0.172","0.188","0.19082","0.2209","0.25286","0.26884","0.2726","0.27636","0.28106","0.28764","0.29046","0.275781188","0.293431184"
"","        Renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.33-12-TCD-BKWH.A","            Hydroelectricity (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","            Non-hydroelectric renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.35-12-TCD-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","                Solar, tide, wave, fuel cell (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.117-12-TCD-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-TCD-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0003","0.0003","0.0003","0","0","0","0"
"INTL.37-12-TCD-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.009","0.009","0.009","0.009","0.009","0.009"
"INTL.38-12-TCD-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.009","0.009","0.009","0.009","0.009","0.009","0.01","0.01","0.01","0.01"
"INTL.82-12-TCD-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Chile","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Generation (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.27-12-CHL-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-CHL-BKWH.A","        Fossil fuels (billion kWh)","4.409","4.39","3.412","3.47","3.916","3.461","3.302","3.28","5.118","7.715","7.47","6.423","3.285","3.774","5.434","7.067","10.429","12.709","17.589","22.394","19.38374","18.28582","18.2877","21.94054","25.55954","22.75176","23.26782","30.71356","30.4466","29.11744","34.120827","37.499264","40.968115","43.93715","39.217874","39.993956","42.926146","42.881195","42.5879262","43.4873463","41.3734488","44.0415353"
"","        Renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.33-12-CHL-BKWH.A","            Hydroelectricity (billion kWh)","7.343","7.588","8.459","8.933","9.332","10.358","11.306","12.026","11.354","9.507","11.852","12.997","16.568","17.022","16.808","19.616","18.58","18.754","15.796","13.441","19.553","20.793","22.042","21.457","21.759","26.218","28.838","22.899","23.951","25.043","21.641001","20.937001","19.976999","19.678001","22.814","23.403001","22.807999","20.888827","22.8991238","22.0273181","21.87309","16.547349"
"","            Non-hydroelectric renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.35-12-CHL-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0638","0.2141","0.202","0.216","0.326"
"","                Solar, tide, wave, fuel cell (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.117-12-CHL-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-CHL-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.008","0.479999","1.238001","2.589998","3.842698","5.121811","6.30053","7.5299606","10.9850313"
"INTL.37-12-CHL-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007","0.007","0.007","0.007","0.007","0.007","0.009","0.038","0.079","0.332001","0.338001","0.409","0.553","1.441001","2.111999","2.445999","3.515882","3.582858","4.8899559","5.5458147","7.3659017"
"INTL.38-12-CHL-BKWH.A","                Biomass and waste (billion kWh)","0.1","0.105","0.13","0.198","0.191","0.185","0.266","0.257","0.311","0.305","0.963","1.033","1.743","1.75","1.786","1.879","1.738","1.743","1.161","1.01","0.941","2.068","1.944","1.807","2.031","1.79","1.431","2.696","3.083","4.274","2.247","4.673","4.873","5.761","5.327","5.615","5.957","6.062","6.128","4.353","4.495","5.451"
"INTL.82-12-CHL-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Generation (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.27-12-CHN-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0.5","2.47","13.5","12.38","13.62","11.35","13.46","14.089","15.903","16.597","25.166","41.661","47.946","50.332","51.81","59.299","65.325","65.713","73.88","86.35","97.39","111.61","132.54","170.79","213.29","248.07","294.36","348.35","366.25","407.52"
"INTL.28-12-CHN-BKWH.A","        Fossil fuels (billion kWh)","227.856","229.172","238.102","249.1","272.788","299.202","333.794","373.274","409.84","438.322","465.206","519.256","585.338","644.044","701.171","756.057","805.304","863.428","885.232","944.456","1041.464","1132.211","1271.068","1484.232","1701.757","1925","2227","2560","2623","2804","3132.66562","3589.97656","3648.24058","3956.67902","3984.91756","4021.548832","4171.52419","4491.498878","4684.0476269","4802.3832763","4926.0365065","5391.953773"
"","        Renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.33-12-CHN-BKWH.A","            Hydroelectricity (billion kWh)","57.618","64.845","73.656","85.536","85.932","91.476","93.555","99.198","108.009","117.216","125.136","123.849","130.185","149.193","165.352","184.902","185.051","192.624","202.257","210.801","220.19","274.658","285.094","280.844","350.009","393.047","431.428","480.411","579.335","609.484","704.269","681.165","854.166","900.515","1040.626","1103.325301","1141.715521","1153.461198","1186.8981301","1259.8126201","1321.5112615","1274.63"
"","            Non-hydroelectric renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.35-12-CHN-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.115","0.126","0.116","0.116","0.116","0.116","0.116","0.116","0.116","0.116","0.117504","0.11844","0.117708","0.125","0.125","0.126","0.126"
"","                Solar, tide, wave, fuel cell (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.117-12-CHN-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007","0.007","0.007","0.008","0.008","0.008","0.011","0.011","0.011","0.012","0.012","0.012"
"INTL.116-12-CHN-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0.002","0.002","0.003","0.004","0.005","0.007","0.009","0.011","0.014","0.017","0.02","0.024","0.04","0.063","0.068","0.074","0.084","0.105","0.152","0.392","0.7","2.61","6.359","15.477","29.23","44.809","75.344","117.842","177.28","225.395","262.184","340.862"
"INTL.37-12-CHN-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0.002","0.009","0.014","0.022","0.04","0.064","0.098","0.206","0.37","0.494","0.615","0.749","0.873","1.039","1.332","2.028","3.868","5.71","14.8","26.9","44.622","70.331","95.978","141.197","159.979","185.766","237.07","297.23","365.971","406.032","466.4624174","611.2206584"
"INTL.38-12-CHN-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.343","2.897","1.417","2.606","2.364","2.404","2.421","2.438","2.43","2.422","2.414","2.406","2.396","2.387","14.715","20.7","33.863","38.269","40.967","49.303","57.356","63.729","76.113","92.816","103.207","121.143","124.262","136.4338"
"INTL.82-12-CHN-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-3.231","-3.346","-2.951","-3.357","-4.659","-5.328","-10.546","-11.241","-11.084","-10.747","-11.377","-11.24"
"","Colombia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Generation (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.27-12-COL-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-COL-BKWH.A","        Fossil fuels (billion kWh)","5.13","5.419","7.552","8.426","8.804","7.837","7.573","9.056","8.178","7.475","8.129","8.895","10.214","9.471","8.448","10.387","8.077","13.068","13.706","9.298","9.9217","10.47912","9.94802","9.27968","8.57562","9.38308","9.82112","9.6068","8.42146","14.6076","15.57298","9.48178","11.98312","21.26938","20.435682","26.820895","24.570492","15.391195","18.5084512","23.4070763","26.3560402","20.4049204"
"","        Renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.33-12-COL-BKWH.A","            Hydroelectricity (billion kWh)","14.299","14.213","17.93","17.999","20.022","21.554","24.999","21.287","24.313","26.384","27.248","27.21","22.217","27.724","31.972","31.838","35.136","31.369","30.474","33.404","31.753","31.48","33.628","35.812","39.676","39.405","42.315","44.001","45.939","40.64","39.997","48.389","47.106","49.757","47.249092","47.938041","48.459195","60.637188","59.1551333","52.9775458","48.444467","58.185243"
"","            Non-hydroelectric renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.35-12-COL-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","                Solar, tide, wave, fuel cell (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.117-12-COL-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-COL-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.006","0.006","0.006","0.007","0.007","0.007","0.007","0.007","0.007","0.007","0.008","0.008","0.008","0.008","0.008947","0.008947","0.008947","0.014247","0.0208218","0.133312","0.1946369","0.3237013"
"INTL.37-12-COL-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.052","0.049","0.063","0.05","0.054","0.058","0.039","0.041","0.055","0.058","0.069482","0.067497","0.050622","0.003049","0.0431153","0.0616258","0.0098071","0.0580065"
