Report generated on: 03-25-2023 22:46:56
"INTL.4418-2-CHN-QBTU.A","            Renewables and other (quad Btu)","17.70379334855967"
"","Colombia",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-COL-QBTU.A","        Coal (quad Btu)","0.1874378092393235"
"INTL.4413-2-COL-QBTU.A","        Natural gas (quad Btu)","0.3832616696475045"
"INTL.4415-2-COL-QBTU.A","        Petroleum and other liquids (quad Btu)","0.71024926319"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-COL-QBTU.A","            Renewables and other (quad Btu)","0.40306818882281087"
"","Comoros",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-COM-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-COM-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-COM-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0045461889"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-COM-QBTU.A","            Renewables and other (quad Btu)","0.000003562"
"","Congo-Brazzaville",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-COG-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-COG-QBTU.A","        Natural gas (quad Btu)","0.02145575288055"
"INTL.4415-2-COG-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0256914072"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-COG-QBTU.A","            Renewables and other (quad Btu)","0.00747880845"
"","Congo-Kinshasa",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-COD-QBTU.A","        Coal (quad Btu)","0.0004696317456368288"
"INTL.4413-2-COD-QBTU.A","        Natural gas (quad Btu)","0.00001396320016"
"INTL.4415-2-COD-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0363597693"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-COD-QBTU.A","            Renewables and other (quad Btu)","0.099094103625"
"","Cook Islands",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-COK-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-COK-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-COK-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0015762013"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-COK-QBTU.A","            Renewables and other (quad Btu)","0.000133575"
"","Costa Rica",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-CRI-QBTU.A","        Coal (quad Btu)","0.0000036570076589851738"
"INTL.4413-2-CRI-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-CRI-QBTU.A","        Petroleum and other liquids (quad Btu)","0.1260863266036"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-CRI-QBTU.A","            Renewables and other (quad Btu)","0.09966465763457966"
"","Croatia",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-HRV-QBTU.A","        Coal (quad Btu)","0.01688756841965741"
"INTL.4413-2-HRV-QBTU.A","        Natural gas (quad Btu)","0.10701122737200006"
"INTL.4415-2-HRV-QBTU.A","        Petroleum and other liquids (quad Btu)","0.1443892192"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-HRV-QBTU.A","            Nuclear (quad Btu)",""
"INTL.4418-2-HRV-QBTU.A","            Renewables and other (quad Btu)","0.09626578279818485"
"","Cuba",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-CUB-QBTU.A","        Coal (quad Btu)","0.00007613006386378479"
"INTL.4413-2-CUB-QBTU.A","        Natural gas (quad Btu)","0.0335324022512"
"INTL.4415-2-CUB-QBTU.A","        Petroleum and other liquids (quad Btu)","0.3290608667"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-CUB-QBTU.A","            Renewables and other (quad Btu)","0.008266659965574996"
"","Cyprus",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-CYP-QBTU.A","        Coal (quad Btu)","0.000003274332689752538"
"INTL.4413-2-CYP-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-CYP-QBTU.A","        Petroleum and other liquids (quad Btu)","0.1143330728"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-CYP-QBTU.A","            Renewables and other (quad Btu)","0.004584577179"
"","Czechia",""
"","    Consumption (quad Btu)",""
